id,datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipType,pressure,precipAccumulation,ozone,countRents_prev_year,countRents
2019021006,2019-02-10 06:00:00,Possible Drizzle,rain,0.2383,0.58,6.09,4.17,5.88,0.99,2.53,9,212,0.77,0,9.092,rain,991.02,,466.1,61,48
2019021007,2019-02-10 07:00:00,Possible Drizzle,rain,0.2352,0.57,6.16,4.45,5.83,0.98,2.28,9.39,226,0.77,0,9.097,rain,990.8,,469.6,215,85
2019021008,2019-02-10 08:00:00,Possible Drizzle,rain,0.2648,0.59,6.35,3.73,5.75,0.96,3.63,9.47,220,0.79,0,9.674,rain,990.83,,470,474,271
2019021009,2019-02-10 09:00:00,Possible Drizzle,rain,0.3038,0.56,6.32,2.32,4.45,0.88,6.67,9.73,262,0.79,0,9.496,rain,991.16,,470.3,776,513
2019021010,2019-02-10 10:00:00,Possible Drizzle,rain,0.222,0.44,6.13,2.26,3.83,0.85,6.17,12.95,277,0.95,0,9.574,rain,991.81,,471.3,981,669
2019021011,2019-02-10 11:00:00,Overcast,cloudy,0.1068,0.27,5.71,1.54,3.4,0.85,6.67,11.22,285,0.89,1,9.468,rain,992.75,,472.4,1093,841
2019021012,2019-02-10 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0474,0.24,5.75,1.58,3.01,0.83,6.7,12.02,296,0.84,1,10.205,rain,994.35,,464.2,727,840
2019021013,2019-02-10 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0242,0.19,6.14,2.23,3.09,0.81,6.28,15.29,304,0.77,1,10.48,rain,995.87,,467.8,598,872
2019021014,2019-02-10 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0142,0.18,7.17,3.33,2.66,0.73,6.91,12.59,295,0.82,0,10.549,rain,997.54,,473.5,412,955
2019021015,2019-02-10 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0101,0.09,8.06,4.47,1.98,0.65,6.92,12.81,295,0.64,0,10.488,rain,999.16,,477.3,428,781
2019021016,2019-02-10 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,6.68,3.04,1.12,0.68,5.94,12.3,308,0.64,0,10.353,,1000.93,,477.2,600,836
2019021017,2019-02-10 17:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.72,3.69,1.69,0.7,4.57,12.78,280,0.56,0,10.15,,1002.86,,475.2,546,922
2019021018,2019-02-10 18:00:00,Partly Cloudy,partly-cloudy-night,0,0,6.64,3.28,0.6,0.65,5.24,11.31,274,0.28,0,10.003,,1004.6,,469.3,558,720
2019021019,2019-02-10 19:00:00,Partly Cloudy,partly-cloudy-night,0,0,6.12,2.42,0.72,0.68,5.74,11.24,259,0.19,0,9.966,,1005.89,,467,494,507
2019021020,2019-02-10 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,5.88,2.21,-0.03,0.66,5.5,11.35,284,0.16,0,9.985,,1006.45,,464.6,323,429
2019021021,2019-02-10 21:00:00,Clear,clear-night,0,0,5.53,1.82,0.09,0.68,5.41,11.38,258,0,0,10.003,,1007.43,,460.9,258,321
2019021022,2019-02-10 22:00:00,Mostly Cloudy,partly-cloudy-night,0,0,5.23,1.85,0.39,0.71,4.55,11.39,227,0.75,0,10.003,,1008.29,,455.3,233,261
2019021023,2019-02-10 23:00:00,Mostly Cloudy,partly-cloudy-night,0,0,5.21,1.88,0.8,0.73,4.44,11.34,212,0.75,0,10.003,,1009.43,,448.2,237,166
2019021100,2019-02-11 00:00:00,Partly Cloudy,partly-cloudy-night,0,0,4.82,1.96,1.23,0.78,3.48,11.34,246,0.19,0,10.003,,1010.66,,438.4,184,110
2019021101,2019-02-11 01:00:00,Mostly Cloudy,partly-cloudy-night,0,0,4.07,1.87,0.98,0.8,2.42,10.09,260,0.75,0,10.003,,1011.41,,430.8,185,50
2019021102,2019-02-11 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,4.21,2.64,1.29,0.81,1.83,8.38,221,0.75,0,10.003,,1011.6,,423.4,139,35
2019021103,2019-02-11 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,3.38,3.38,1.39,0.87,1.27,7.24,229,0.75,0,10.003,,1012.37,,416.3,87,32
2019021104,2019-02-11 04:00:00,Partly Cloudy,partly-cloudy-night,0,0,3.36,1.58,1.77,0.89,1.89,7.25,297,0.34,0,10.003,,1013.44,,410.1,66,33
2019021105,2019-02-11 05:00:00,Partly Cloudy,partly-cloudy-night,0,0,2.23,0.63,1.03,0.92,1.62,7.83,323,0.44,0,10.003,,1015.09,,404.3,32,100
2019021106,2019-02-11 06:00:00,Partly Cloudy,partly-cloudy-night,0,0,3.15,1.71,1.18,0.87,1.59,9.37,318,0.19,0,10.003,,1016.79,,393.7,47,672
2019021107,2019-02-11 07:00:00,Partly Cloudy,partly-cloudy-night,0,0,3.72,2.17,1.08,0.83,1.74,9.56,296,0.19,0,10.003,,1018.26,,389.4,109,1938
2019021108,2019-02-11 08:00:00,Mostly Cloudy,partly-cloudy-day,0.0051,0.02,3.45,0.54,1.49,0.87,3.12,9.49,290,0.63,0,10.003,rain,1019.75,,386.1,314,4103
2019021109,2019-02-11 09:00:00,Mostly Cloudy,partly-cloudy-day,0.0051,0.02,4.63,2.32,1.84,0.82,2.66,9.14,282,0.66,0,10.003,rain,1021.21,,381.6,587,2151
2019021110,2019-02-11 10:00:00,Partly Cloudy,partly-cloudy-day,0,0,6.14,3.46,2.57,0.78,3.65,8.39,300,0.44,1,10.003,,1022.69,,374.6,1009,909
2019021111,2019-02-11 11:00:00,Partly Cloudy,partly-cloudy-day,0,0,7.19,4.62,2.51,0.72,3.87,7.37,321,0.32,1,10.003,,1023.81,,366.3,1365,876
2019021112,2019-02-11 12:00:00,Partly Cloudy,partly-cloudy-day,0,0,8.05,5.53,1.92,0.65,4.16,5.91,326,0.36,1,10.003,,1025.9,,362.3,1581,1084
2019021113,2019-02-11 13:00:00,Mostly Cloudy,partly-cloudy-day,0,0,8.77,6.53,1.22,0.59,3.93,5.08,329,0.63,1,10.003,,1026.74,,355,1649,1141
2019021114,2019-02-11 14:00:00,Mostly Cloudy,partly-cloudy-day,0,0,8.8,6.8,1.37,0.6,3.48,4.36,333,0.73,1,10.003,,1027.3,,347.3,1529,951
2019021115,2019-02-11 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,8.84,7.29,1.35,0.59,2.74,3.62,319,0.75,0,10.003,,1028.08,,340,1330,1090
2019021116,2019-02-11 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,8.92,7.88,1.59,0.6,2.07,2.68,321,0.63,0,16.093,,1028.66,,333.3,1134,1624
2019021117,2019-02-11 17:00:00,Mostly Cloudy,partly-cloudy-day,0,0,8.71,7.87,1.83,0.62,1.81,1.81,314,0.76,0,10.003,,1029.5,,326.8,932,3449
2019021118,2019-02-11 18:00:00,Mostly Cloudy,partly-cloudy-night,0,0,8.02,8.02,1.74,0.65,1.26,1.26,332,0.76,0,10.003,,1030.51,,308.4,649,2935
2019021119,2019-02-11 19:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.74,7.74,1.88,0.66,0.34,0.78,281,0.84,0,10.003,,1031.09,,303.3,460,1631
2019021120,2019-02-11 20:00:00,Overcast,cloudy,0,0,7.92,6.75,1.92,0.66,2.02,2.02,283,0.9,0,10.003,,1031.66,,300.8,354,986
2019021121,2019-02-11 21:00:00,Overcast,cloudy,0,0,7.35,6.81,2.17,0.7,1.35,1.99,206,0.88,0,10.003,,1031.94,,298.3,271,673
2019021122,2019-02-11 22:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.59,5.14,2.04,0.73,2.09,2.2,200,0.76,0,10.003,,1032.35,,295.2,241,424
2019021123,2019-02-11 23:00:00,Mostly Cloudy,partly-cloudy-night,0,0,5.66,4.4,1.69,0.76,1.75,2.29,218,0.67,0,10.003,,1032.6,,292.1,153,191
2019021200,2019-02-12 00:00:00,Partly Cloudy,partly-cloudy-night,0,0,3.8,2.48,1.1,0.83,1.57,2.22,212,0.44,0,10.003,,1033.24,,283.4,76,130
2019021201,2019-02-12 01:00:00,Partly Cloudy,partly-cloudy-night,0,0,2.27,2.27,0.94,0.91,0.61,2.79,209,0.44,0,10.003,,1033.02,,279.6,57,83
2019021202,2019-02-12 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,2.74,1.04,0.96,0.88,1.75,3.57,218,0.75,0,10.003,,1032.95,,276.5,30,57
2019021203,2019-02-12 03:00:00,Partly Cloudy,partly-cloudy-night,0,0,2.87,1.62,0.94,0.87,1.43,4.3,210,0.44,0,10.003,,1032.76,,273.6,17,22
2019021204,2019-02-12 04:00:00,Partly Cloudy,partly-cloudy-night,0,0,1.65,1.65,1.1,0.96,1.09,4.92,213,0.35,0,10.003,,1032.69,,270.8,27,31
2019021205,2019-02-12 05:00:00,Partly Cloudy,partly-cloudy-night,0,0,2.38,0.84,1,0.91,1.59,5.5,224,0.19,0,10.003,,1032.63,,268.1,105,115
2019021206,2019-02-12 06:00:00,Partly Cloudy,partly-cloudy-night,0,0,1.85,-0.38,0.58,0.91,2.06,7.45,213,0.44,0,10.003,,1032.92,,264.1,539,739
2019021207,2019-02-12 07:00:00,Partly Cloudy,partly-cloudy-night,0,0,2.57,-0.08,1.19,0.91,2.61,8.23,228,0.19,0,10.003,,1033.18,,262,1685,2272
2019021208,2019-02-12 08:00:00,Mostly Cloudy,partly-cloudy-day,0,0,3.42,0.93,2.07,0.91,2.61,8.86,233,0.71,0,10.003,,1033.29,,260.4,3611,4345
2019021209,2019-02-12 09:00:00,Mostly Cloudy,partly-cloudy-day,0,0,5.07,2.75,3.82,0.92,2.79,9.13,233,0.68,0,7.405,,1033.43,,258.8,1809,2109
2019021210,2019-02-12 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,6.58,4.06,5,0.9,3.55,8.93,231,0.86,1,8,,1033.51,,257,895,1001
2019021211,2019-02-12 11:00:00,Partly Cloudy,partly-cloudy-day,0,0,8.63,6.62,5.94,0.83,3.42,8.39,228,0.45,1,10.003,,1033.47,,255.1,825,890
2019021212,2019-02-12 12:00:00,Partly Cloudy,partly-cloudy-day,0,0,9.76,7.35,5.43,0.74,4.84,7.53,238,0.48,2,10.003,,1034.01,,259.1,1047,1127
2019021213,2019-02-12 13:00:00,Mostly Cloudy,partly-cloudy-day,0,0,11.03,11.03,5.12,0.67,4.64,7.32,240,0.75,1,10.003,,1033.72,,258.1,1083,1104
2019021214,2019-02-12 14:00:00,Mostly Cloudy,partly-cloudy-day,0,0,11.4,11.4,4.99,0.65,4.52,7.25,244,0.55,1,10.003,,1033.23,,256.8,1021,1022
2019021215,2019-02-12 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,11.29,11.29,5.14,0.66,4.64,7.25,245,0.68,1,10.003,,1032.92,,255.9,1050,1076
2019021216,2019-02-12 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,11.07,11.07,4.54,0.64,4.65,7.34,247,0.73,0,10.003,,1032.96,,255.8,1453,1690
2019021217,2019-02-12 17:00:00,Overcast,cloudy,0,0,10.51,10.51,5.11,0.69,3.61,7.52,231,0.92,0,10.003,,1033.11,,256.4,2985,3432
2019021218,2019-02-12 18:00:00,Mostly Cloudy,partly-cloudy-night,0,0,10.33,10.33,5.28,0.71,3.31,6.41,223,0.82,0,10.003,,1033.57,,259.4,2663,3019
2019021219,2019-02-12 19:00:00,Mostly Cloudy,partly-cloudy-night,0,0,9.44,7.36,5.52,0.76,3.91,7.01,215,0.75,0,10.003,,1033.73,,261.2,1459,1681
2019021220,2019-02-12 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,8.45,6.39,5.63,0.82,3.45,10.3,211,0.29,0,10.003,,1033.76,,263,816,1029
2019021221,2019-02-12 21:00:00,Partly Cloudy,partly-cloudy-night,0,0,8.35,6.59,6.26,0.87,2.92,8.4,223,0.38,0,10.003,,1033.97,,264.4,578,722
2019021222,2019-02-12 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,7.56,5.69,5.58,0.87,2.83,8,220,0.44,0,10.003,,1034.13,,264.4,356,536
2019021223,2019-02-12 23:00:00,Partly Cloudy,partly-cloudy-night,0,0,7.18,5.36,5.72,0.9,2.66,7.18,223,0.38,0,16.093,,1034.18,,263.7,190,227
2019021300,2019-02-13 00:00:00,Partly Cloudy,partly-cloudy-night,0,0,6.32,4.38,5.93,0.97,2.61,7.46,213,0.44,0,9.363,,1034.43,,259.6,108,101
2019021301,2019-02-13 01:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.38,4.64,5.75,0.96,2.37,7.15,211,0.75,0,8.579,,1034.2,,258.7,42,65
2019021302,2019-02-13 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.49,4.5,6.41,0.99,2.71,6.86,218,0.73,0,16.093,,1033.85,,258.1,29,28
2019021303,2019-02-13 03:00:00,Overcast,cloudy,0,0,6.62,4.94,6.4,0.98,2.36,6.76,218,0.95,0,7.716,,1033.59,,257.9,10,34
2019021304,2019-02-13 04:00:00,Overcast,cloudy,0,0,7.29,5.48,6.41,0.94,2.68,6.97,203,1,0,9.108,,1033.5,,258.2,29,41
2019021305,2019-02-13 05:00:00,Overcast,cloudy,0,0,7.46,5.82,6.28,0.92,2.5,7.37,212,0.99,0,9.042,,1032.97,,258.8,112,123
2019021306,2019-02-13 06:00:00,Overcast,cloudy,0,0,7.46,5.47,6.05,0.91,2.97,7.81,201,0.88,0,9.321,,1033.08,,260.6,603,717
2019021307,2019-02-13 07:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.52,4.34,5.98,0.96,2.99,8.29,193,0.75,0,8.299,,1033.07,,262.1,1868,2221
2019021308,2019-02-13 08:00:00,Mostly Cloudy,partly-cloudy-day,0,0,6.13,3.92,5.56,0.96,2.91,8.8,189,0.86,0,6.249,,1033.12,,263.9,3872,4457
2019021309,2019-02-13 09:00:00,Mostly Cloudy,partly-cloudy-day,0,0,6.69,4.52,6.1,0.96,3.02,8.87,200,0.68,0,7.752,,1033.18,,265.7,1837,2260
2019021310,2019-02-13 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.62,5.57,6.02,0.9,3.12,8.95,201,0.58,1,9.541,,1033.4,,267.3,683,998
2019021311,2019-02-13 11:00:00,Partly Cloudy,partly-cloudy-day,0,0,8.64,6.53,6.39,0.86,3.62,8.82,191,0.46,1,10.003,,1033.21,,268.9,309,926
2019021312,2019-02-13 12:00:00,Mostly Cloudy,partly-cloudy-day,0,0,9.94,7.76,6.06,0.77,4.39,7.83,203,0.71,2,10.003,,1033.73,,268.9,534,1132
2019021313,2019-02-13 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,11,11,6.16,0.72,4.34,7.79,206,0.43,2,10.003,,1033.43,,269.6,590,1238
2019021314,2019-02-13 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,12.16,12.16,5.39,0.63,5.14,7.92,216,0.22,1,10.003,,1033.1,,270,675,1091
2019021315,2019-02-13 15:00:00,Partly Cloudy,partly-cloudy-day,0,0,12.13,12.13,4.9,0.61,4.53,8.05,216,0.19,1,10.003,,1032.65,,270.5,777,1167
2019021316,2019-02-13 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,11.05,11.05,4.47,0.64,4.06,8.14,216,0.19,0,10.003,,1032.51,,270.8,1189,1783
2019021317,2019-02-13 17:00:00,Mostly Cloudy,partly-cloudy-day,0,0,10.05,10.05,4.88,0.7,4.5,8.24,200,0.75,0,10.003,,1032.42,,271.3,2466,3201
2019021318,2019-02-13 18:00:00,Mostly Cloudy,partly-cloudy-night,0,0,8.45,6.67,4.83,0.78,2.96,6.8,178,0.83,0,10.003,,1032.79,,274.3,2291,3031
2019021319,2019-02-13 19:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.89,4.66,4.21,0.83,3.17,7.23,193,0.77,0,16.093,,1032.79,,274.8,1086,1712
2019021320,2019-02-13 20:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.78,4.87,4.14,0.83,2.67,9.83,192,0.71,0,10.003,,1032.79,,274.9,620,1005
2019021321,2019-02-13 21:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.31,4.39,4.25,0.87,2.57,8.44,197,0.66,0,10.003,,1032.93,,274.9,397,701
2019021322,2019-02-13 22:00:00,Mostly Cloudy,partly-cloudy-night,0,0,5.61,3.84,3.67,0.87,2.26,8.38,205,0.62,0,9.581,,1033.25,,274.6,331,555
2019021323,2019-02-13 23:00:00,Mostly Cloudy,partly-cloudy-night,0,0,5.19,3.88,3.52,0.89,1.73,8.05,201,0.6,0,9.31,,1033.41,,274.3,175,320
2019021400,2019-02-14 00:00:00,Partly Cloudy,partly-cloudy-night,0,0,3.96,2.9,2.82,0.92,1.4,5.77,116,0.19,0,6.31,,1033.44,,271.4,111,136
2019021401,2019-02-14 01:00:00,Mostly Cloudy,partly-cloudy-night,0,0,2.46,2.46,2.29,0.99,0.9,5.17,159,0.58,0,5.014,,1033.23,,270.8,63,91
2019021402,2019-02-14 02:00:00,Partly Cloudy,partly-cloudy-night,0,0,1.1,1.1,1.1,1,1.19,4.68,82,0.19,0,4.443,,1032.85,,270.5,27,45
2019021403,2019-02-14 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,1.42,-0.57,0.68,0.95,1.81,4.17,184,0.56,0,16.093,,1032.6,,270.4,24,31
2019021404,2019-02-14 04:00:00,Mostly Cloudy,partly-cloudy-night,0,0,1.5,-0.24,0.98,0.96,1.63,3.39,175,0.55,0,16.093,,1032.57,,270.7,34,48
2019021405,2019-02-14 05:00:00,Partly Cloudy,partly-cloudy-night,0,0,1.44,1.44,0.7,0.95,1.15,2.55,50,0.44,0,3.493,,1032.69,,271.3,111,102
2019021406,2019-02-14 06:00:00,Foggy,fog,0,0,0.54,-1.15,0.54,1,1.51,2.23,313,0.44,0,2.526,,1032.68,,275,588,637
2019021407,2019-02-14 07:00:00,Mostly Cloudy,partly-cloudy-night,0,0,0.97,-1.24,0.84,0.99,1.93,2.76,148,0.51,0,3.58,,1033.14,,275.8,1777,2034
2019021408,2019-02-14 08:00:00,Partly Cloudy,partly-cloudy-day,0,0,1.71,0.38,1.71,1,1.38,3.77,84,0.44,0,6.048,,1033.24,,276.2,3669,4247
2019021409,2019-02-14 09:00:00,Partly Cloudy,partly-cloudy-day,0,0,3.06,0.95,2.35,0.95,2.15,4.53,167,0.19,0,6.717,,1033.28,,276.6,1909,2302
2019021410,2019-02-14 10:00:00,Partly Cloudy,partly-cloudy-day,0,0,5.98,4.36,4.01,0.87,2.15,4.68,129,0.19,1,7.711,,1033.33,,276.7,913,1011
2019021411,2019-02-14 11:00:00,Partly Cloudy,partly-cloudy-day,0,0,8.17,6.84,4.14,0.76,2.27,4.59,122,0.22,1,9.582,,1033.25,,276.5,799,1036
2019021412,2019-02-14 12:00:00,Clear,clear-day,0,0,10.1,10.1,4.07,0.66,2.69,4.19,156,0.03,2,10.003,,1033.48,,271.5,908,1211
2019021413,2019-02-14 13:00:00,Clear,clear-day,0,0,11.92,11.92,3.48,0.56,2.33,4.36,143,0.02,2,10.003,,1032.9,,271.2,762,1354
2019021414,2019-02-14 14:00:00,Clear,clear-day,0,0,12.76,12.76,4.13,0.56,2.99,4.66,145,0.01,1,10.003,,1032.22,,271.5,600,1248
2019021415,2019-02-14 15:00:00,Clear,clear-day,0,0,13.19,13.19,3.95,0.54,2.77,4.92,148,0,1,10.003,,1031.61,,271.6,540,1398
2019021416,2019-02-14 16:00:00,Clear,clear-day,0,0,13.08,13.08,4.37,0.55,2.63,5.16,154,0,0,16.093,,1031.21,,271.7,884,2016
2019021417,2019-02-14 17:00:00,Clear,clear-day,0,0,11.99,11.99,4.17,0.59,2.73,5.36,142,0,0,10.003,,1031.15,,271.9,2097,3587
2019021418,2019-02-14 18:00:00,Clear,clear-night,0,0,9.45,8.36,4.31,0.7,2.23,3.84,134,0,0,10.003,,1031,,266.7,1252,2940
2019021419,2019-02-14 19:00:00,Clear,clear-night,0,0,8.32,7.14,3.84,0.73,2.11,4.35,136,0,0,10.003,,1030.89,,266.6,589,1441
2019021420,2019-02-14 20:00:00,Clear,clear-night,0,0,7.26,6.05,3.47,0.77,1.95,5.22,125,0,0,10.003,,1030.69,,267.2,288,780
2019021421,2019-02-14 21:00:00,Clear,clear-night,0,0,5.86,4.56,2.54,0.79,1.81,5.97,115,0,0,10.003,,1030.58,,267.6,203,593
2019021422,2019-02-14 22:00:00,Clear,clear-night,0,0,5.66,3.77,2.59,0.81,2.4,6.47,104,0,0,10.003,,1030.38,,267.5,229,435
2019021423,2019-02-14 23:00:00,Clear,clear-night,0,0,4.68,3.52,2.63,0.87,1.54,6.86,90,0,0,10.003,,1030.39,,267.4,231,289
2019021500,2019-02-15 00:00:00,Clear,clear-night,0,0,2.71,1.5,1.54,0.92,1.39,4.06,81,0,0,8.936,,1030.51,,264.5,51,165
2019021501,2019-02-15 01:00:00,Clear,clear-night,0,0,2.67,2.67,1.44,0.92,1.15,4.14,82,0,0,7.511,,1030.05,,263.8,18,105
2019021502,2019-02-15 02:00:00,Clear,clear-night,0,0,2.46,2.46,1.43,0.93,0.87,4.52,77,0,0,5.605,,1029.48,,263.4,29,58
2019021503,2019-02-15 03:00:00,Partly Cloudy,partly-cloudy-night,0,0,1.22,1.22,0.35,0.94,0.94,4.8,94,0.19,0,4.915,,1029,,263.1,33,32
2019021504,2019-02-15 04:00:00,Overcast,cloudy,0,0,2.08,0.73,1.57,0.96,1.42,4.77,115,1,0,3.796,,1028.33,,263.1,38,60
2019021505,2019-02-15 05:00:00,Overcast,cloudy,0,0,0.32,-1.46,0.32,1,1.55,4.66,129,1,0,3.456,,1028.22,,263.1,97,102
2019021506,2019-02-15 06:00:00,Overcast,cloudy,0,0,2.03,2.03,1.89,0.99,1.14,3.25,117,1,0,4.517,,1028.29,,263,509,611
2019021507,2019-02-15 07:00:00,Partly Cloudy,partly-cloudy-night,0,0,1.28,-1.03,1.28,1,2.05,3.7,158,0.18,0,4.042,,1028.26,,263.1,1755,1774
2019021508,2019-02-15 08:00:00,Partly Cloudy,partly-cloudy-day,0,0,2.24,-0.15,2.24,1,2.28,4.57,171,0.32,0,5.115,,1028.23,,263.3,3708,3753
2019021509,2019-02-15 09:00:00,Partly Cloudy,partly-cloudy-day,0,0,3.11,0.9,2.21,0.94,2.26,5.37,149,0.19,0,5.113,,1028.19,,263.4,1940,1970
2019021510,2019-02-15 10:00:00,Clear,clear-day,0,0,7.09,5.36,4.56,0.84,2.53,6.01,166,0,1,16.093,,1028.12,,263.6,874,1048
2019021511,2019-02-15 11:00:00,Partly Cloudy,partly-cloudy-day,0,0,9.43,8.48,4.92,0.73,2.05,6.6,200,0.25,2,8.715,,1028.04,,263.7,771,1043
2019021512,2019-02-15 12:00:00,Clear,clear-day,0,0,11.55,11.55,4.64,0.63,2.64,4.91,194,0,2,10.003,,1028.02,,258.5,953,1467
2019021513,2019-02-15 13:00:00,Clear,clear-day,0,0,13.62,13.62,4.96,0.56,3.34,5.11,191,0,2,10.003,,1027.39,,258.3,1030,1567
2019021514,2019-02-15 14:00:00,Clear,clear-day,0,0,14.42,14.42,3.72,0.49,3.74,5.46,206,0,1,10.003,,1026.53,,258.7,1107,1498
2019021515,2019-02-15 15:00:00,Clear,clear-day,0,0,14.85,14.85,3.49,0.47,3.52,5.97,197,0,1,10.003,,1025.86,,259.1,1108,1722
2019021516,2019-02-15 16:00:00,Clear,clear-day,0,0,14.57,14.57,2.99,0.46,3.27,6.8,193,0,0,10.003,,1025.27,,259.2,1556,2256
2019021517,2019-02-15 17:00:00,Clear,clear-day,0,0,12.76,12.76,3.38,0.53,2.74,7.78,191,0,0,10.003,,1025,,259.4,2911,3180
2019021518,2019-02-15 18:00:00,Clear,clear-night,0,0,10.98,10.98,3.34,0.59,2.47,6.41,178,0,0,10.003,,1024.87,,253.8,2608,2403
2019021519,2019-02-15 19:00:00,Clear,clear-night,0,0,10.2,10.2,3.69,0.64,2.9,6.92,177,0,0,10.003,,1024.56,,253.3,1450,1347
2019021520,2019-02-15 20:00:00,Clear,clear-night,0,0,8.9,7.29,3.62,0.69,2.84,8.53,202,0.01,0,10.003,,1024.19,,253.5,907,837
2019021521,2019-02-15 21:00:00,Clear,clear-night,0,0,7.84,6.48,3.24,0.73,2.22,7.7,195,0.02,0,10.003,,1024.08,,254.8,619,572
2019021522,2019-02-15 22:00:00,Clear,clear-night,0,0,6.75,5.6,2.57,0.75,1.81,9.45,199,0.04,0,9.604,,1023.52,,257.4,474,562
2019021523,2019-02-15 23:00:00,Clear,clear-night,0,0,6.21,5.28,2.48,0.77,1.54,10.63,162,0.06,0,9.737,,1023.38,,261.1,321,443
2019021600,2019-02-16 00:00:00,Clear,clear-night,0,0,4.18,2.83,1.89,0.85,1.64,9.05,149,0.11,0,8.745,,1023.55,,264,171,370
2019021601,2019-02-16 01:00:00,Partly Cloudy,partly-cloudy-night,0,0,3.22,3.22,2.03,0.92,0.95,9.79,144,0.37,0,7.889,,1023.25,,267.2,71,258
2019021602,2019-02-16 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,3.73,2.39,2.45,0.91,1.58,10.68,199,0.72,0,6.544,,1022.87,,270.6,62,176
2019021603,2019-02-16 03:00:00,Overcast,cloudy,0,0,3.49,2.3,2.8,0.95,1.45,11.12,227,0.95,0,4.418,,1022.85,,274.2,28,118
2019021604,2019-02-16 04:00:00,Overcast,cloudy,0,0,4.08,2.62,3.33,0.95,1.72,10.65,215,0.95,0,3.621,,1022.72,,278.1,42,95
2019021605,2019-02-16 05:00:00,Foggy,fog,0,0,4.09,2.26,3.81,0.98,2.04,9.72,199,0.44,0,3.133,,1022.88,,282.1,107,66
2019021606,2019-02-16 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,5.05,3.52,4.75,0.98,1.9,8.61,199,0.79,0,3.442,,1022.96,,287.7,515,110
2019021607,2019-02-16 07:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7,5.4,6.47,0.96,2.33,8.6,212,0.83,0,3.616,,1023.14,,292,1494,201
2019021608,2019-02-16 08:00:00,Mostly Cloudy,partly-cloudy-day,0,0,8.41,6.69,7.77,0.96,2.87,8.17,208,0.82,0,3.432,,1023.43,,296.2,3325,545
2019021609,2019-02-16 09:00:00,Overcast,cloudy,0,0,9.01,7.11,7.96,0.93,3.36,9.13,201,0.95,0,4.018,,1023.62,,300.6,1845,845
2019021610,2019-02-16 10:00:00,Overcast,cloudy,0,0,9.5,7.76,8.53,0.94,3.26,9.07,206,0.95,1,4.039,,1023.78,,305.5,1017,1174
2019021611,2019-02-16 11:00:00,Overcast,cloudy,0,0,10.53,10.53,9.09,0.91,3.53,8.91,204,0.95,1,5.027,,1023.76,,310.6,1039,1527
2019021612,2019-02-16 12:00:00,Overcast,cloudy,0,0,11.1,11.1,9.39,0.89,4.1,8.64,218,0.98,1,5.407,,1024.29,,305.3,1370,1727
2019021613,2019-02-16 13:00:00,Overcast,cloudy,0,0,11.47,11.47,9.52,0.88,3.87,8.45,205,0.98,1,7.744,,1023.82,,308.9,1417,1840
2019021614,2019-02-16 14:00:00,Overcast,cloudy,0,0,12.03,12.03,10.09,0.88,4.18,8.26,206,0.98,1,8.674,,1023.24,,313.2,1268,1937
2019021615,2019-02-16 15:00:00,Overcast,cloudy,0,0,12.07,12.07,9.95,0.87,3.24,8.02,206,0.89,1,9.665,,1022.69,,317.4,1378,1902
2019021616,2019-02-16 16:00:00,Overcast,cloudy,0,0,11.76,11.76,10.12,0.9,3.34,7.73,192,0.9,0,8.548,,1022.45,,320.9,1760,1800
